txid,timestamp,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,num_inputs,num_outputs,amount_btc,fee_btc,fee_ratio,script_type,geo_country,asn,organization,india_state,india_city,india_region,transaction_scope,india_link_type,is_india_linked,cross_border_flag,external_country,transaction_value_inr,event_window_id,synthetic_label
tx_b28660f4a8e359a7,2026-08-29T22:46:05Z,185.75.64.56,103.230.133.208,9681,8333,bc1q021ac9a9c97c;bc1qca77482a47d2,bc1qbf533f59d2b6;bc1qf753913e13c3,2,2,1.489123,0.00013348,9e-05,P2WSH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,11168422.5,WIN_103,0
tx_c6f431ac0262b486,2026-08-30T22:43:05Z,203.168.99.42,203.160.47.36,15631,8333,bc1q488fae5346d9;bc1q1d13030e5ded,bc1qa47955fd4033,2,1,1.870358,0.00025608,0.000137,P2SH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,14027685.0,WIN_130,0
tx_978c447581ef962c,2026-08-31T05:51:05Z,103.109.142.107,194.42.19.238,23870,8333,bc1q657ed510e5c3;bc1qd003332ce937,bc1q205d58994992;bc1qd3be2e39d9c2,2,2,1.665941,7.96e-05,4.8e-05,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12494557.5,WIN_129,0
tx_8fa223bf45ec411d,2026-08-29T23:45:05Z,103.75.24.220,203.105.10.112,57028,8333,bc1q6d9c5bbb8f43,bc1qfc3a3024f10b,1,1,1.426843,0.00025386,0.000178,P2WPKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,10701322.5,WIN_124,0
tx_af2aba66610671d5,2026-08-30T21:03:05Z,203.105.10.112,198.55.132.148,37005,8333,bc1q6ea84a462c98;bc1qd960dd245110;bc1qf526903e41ea,bc1q283d20af0d58;bc1qe553e5fc01c6,3,2,0.220042,0.00025704,0.001168,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1650315.0,WIN_139,0
tx_5e446748ddd27a87,2026-08-29T17:38:05Z,194.12.85.64,103.99.23.134,45576,8333,bc1qa648aef8e46a,bc1q41cc159f420f;bc1q3a51fd5ad6fc,1,2,2.124631,0.0002911,0.000137,P2WPKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,15934732.5,WIN_130,0
tx_915549629584c897,2026-08-30T20:22:05Z,142.182.126.70,45.210.104.211,18722,8333,bc1q3f9620f52837;bc1q9c458eb00ae4,bc1qc82256c52699,2,1,1.633396,0.00017894,0.00011,P2WPKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12250470.0,WIN_138,0
tx_dd9590c57fee83ea,2026-08-30T08:51:05Z,194.62.234.242,45.85.217.3,8333,8333,bc1qb7337d2dded1;bc1qa2d105463427,bc1qc82256c52699;bc1q202163ae3a5f,2,2,0.189288,0.00018602,0.000983,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1419660.0,WIN_129,0
tx_35428ba757d0fb4d,2026-08-29T17:41:05Z,45.125.206.44,194.138.37.80,8333,8333,bc1q143ed937ada9,bc1q426ac5716a7c;bc1q38aaa43819e2,1,2,0.788704,0.00023594,0.000299,P2WPKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,5915280.0,WIN_120,0
tx_ceb0039e2b6ada72,2026-08-31T00:58:05Z,45.104.87.139,185.44.37.188,13041,8333,bc1q23b022d7b56e;bc1qe6e7aaa2005f,bc1q2d8bf4786ffe,2,1,1.725813,0.00039353,0.000228,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12943597.5,WIN_114,0
tx_7e8664d5f14ee118,2026-08-30T05:01:05Z,185.44.37.188,198.55.132.148,26896,8333,bc1qb62df4ab6f7f;bc1q3d7abe0542b4;bc1q41782e651a78,bc1q33628b59b756;bc1q64a1aca5187a,3,2,1.159615,0.00027185,0.000234,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,CH,8697112.5,WIN_117,0
tx_0002725ea20527e0,2026-08-30T20:25:05Z,103.109.142.107,45.192.91.18,13256,8333,bc1q4c3b76228151,bc1q283d20af0d58,1,1,2.336308,5.672e-05,2.4e-05,TAPROOT,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,KR,17522310.0,WIN_137,0
tx_0a786845ecea3fa6,2026-08-29T18:21:05Z,103.28.112.247,194.205.180.252,57323,8333,bc1q97a72533f944;bc1q41782e651a78;bc1q04a0fafe3270,bc1q97b78ebfe003;bc1q488fae5346d9,3,2,0.40209,0.00025306,0.000629,P2WPKH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,KR,3015675.0,WIN_124,0
tx_da251991d8b8e320,2026-08-30T20:48:05Z,198.118.254.93,185.75.64.56,43599,8333,bc1q426ac5716a7c;bc1q8a3ed6625168,bc1qa648aef8e46a;bc1q143ed937ada9,2,2,2.062071,0.00020073,9.7e-05,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15465532.5,WIN_109,0
tx_ac7ffd4f8693284c,2026-08-29T16:44:05Z,142.98.162.205,194.42.19.238,8333,8333,bc1qc11cc7a5a6e3;bc1q882dee4efc0d;bc1qb46c2c33780f,bc1q9fd37691ffc7,3,1,1.967677,0.00014886,7.6e-05,TAPROOT,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NG,14757577.5,WIN_113,0
tx_d9867964219c1916,2026-08-30T22:35:05Z,103.60.165.190,45.205.128.11,18502,8333,bc1qbccd2c3573ad,bc1q17481b2d513e,1,1,0.57326,0.00038548,0.000672,P2WSH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,4299450.0,WIN_111,0
tx_5652c2586e7a3e7a,2026-08-29T11:03:05Z,45.208.2.155,142.20.124.60,8333,8333,bc1qdc38959e11d9;bc1qd4b2d6daa2c8;bc1q23b022d7b56e,bc1q08f9a410cea6,3,1,2.007714,0.00023059,0.000115,P2WSH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,15057855.0,WIN_137,0
tx_8da8c0b2d51c45a0,2026-08-29T23:30:05Z,103.129.141.79,203.83.59.175,58891,8333,bc1q81adb4f5e2b1;bc1q04d43b7176c6;bc1q31fe6d16560c,bc1q89bf1aa1ccf0;bc1q1e1c75f9cf6a,3,2,2.171369,0.00035087,0.000162,P2PKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Outbound,true,true,DE,16285267.5,WIN_114,0
tx_3184ad2f39208907,2026-08-29T12:49:05Z,45.192.91.18,45.104.87.139,63248,8333,bc1q10087b0178e0;bc1q9fd37691ffc7;bc1q6d00ef988847,bc1q733dcbce1a1d,3,1,1.72432,6.253e-05,3.6e-05,P2WPKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NG,12932400.0,WIN_120,0
tx_451896d2b6192386,2026-08-29T08:54:05Z,194.70.145.252,185.228.199.84,8333,8333,bc1q3f5b2da846e8;bc1qd2bfe60b8640,bc1q9c458eb00ae4;bc1q943d64364c06,2,2,1.419452,0.0002774,0.000195,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Inbound,true,true,IN,10645890.0,WIN_108,0
tx_aaa6dd522beb92c3,2026-08-31T03:52:05Z,45.43.181.137,45.225.44.6,62833,8333,bc1q3f5acf6f0bd9;bc1q3d7abe0542b4;bc1qc11cc7a5a6e3,bc1q6a1fdd025868,3,1,2.320163,0.00022626,9.8e-05,P2SH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,KR,17401222.5,WIN_127,0
tx_b272dee4c736e01e,2026-08-29T14:39:05Z,103.48.25.104,45.210.104.211,62694,8333,bc1qd0906f0db04e,bc1qd2bfe60b8640;bc1qaf043a4e73f2,1,2,2.046478,0.00031667,0.000155,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,15348585.0,WIN_103,0
tx_3ad551a86a815850,2026-08-29T13:28:05Z,198.217.151.121,142.182.126.70,8333,8333,bc1q2f296ded07f9,bc1q91c3578120be,1,1,0.938019,0.00032033,0.000341,P2SH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,7035142.5,WIN_101,0
tx_16287ab5cea5427e,2026-08-29T14:10:05Z,203.113.100.152,203.179.61.1,8333,8333,bc1q87fd7693ae5f;bc1qae57903eed0f;bc1q7d961e7cb171,bc1qae55a0e1d901;bc1q2bbaa517e0ce,3,2,1.840073,0.00028801,0.000157,P2WPKH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Domestic,India Domestic,true,false,None,13800547.5,WIN_117,0
tx_0ea58c0d3ef3017f,2026-08-29T08:46:05Z,194.172.197.146,198.232.186.91,8333,8333,bc1q8a3ed6625168;bc1qca77482a47d2;bc1qc06e93f56ddd,bc1qca77482a47d2,3,1,0.99491,0.00014953,0.00015,P2WSH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,7461825.0,WIN_101,0
tx_7e2dcbbae04e0020,2026-08-30T08:49:05Z,142.202.251.50,185.44.37.188,8333,8333,bc1q439f1fc2b5b9;bc1q542f8fe38a22,bc1q9bb8530655b7;bc1qa648aef8e46a,2,2,1.537209,0.00020242,0.000132,P2WPKH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,11529067.5,WIN_114,0
tx_60d4e3499594adb6,2026-08-29T11:18:05Z,142.163.10.247,45.95.49.149,62563,8333,bc1q4b595893c90f,bc1qc5b1a9fdbc1c,1,1,0.129755,0.00023431,0.001806,P2SH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,973162.5,WIN_115,0
tx_00a5ddd8dfd5fcd8,2026-08-31T07:02:05Z,45.17.209.79,194.181.206.167,23108,8333,bc1qbf533f59d2b6,bc1qf6ffae9ea858,1,1,0.709678,0.00031583,0.000445,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,5322585.0,WIN_108,0
tx_05add919021c6bd5,2026-08-29T08:05:05Z,194.139.252.108,194.72.222.228,64250,8333,bc1q97a72533f944;bc1qb7337d2dded1,bc1q6d9c5bbb8f43,2,1,2.484722,0.0001908,7.7e-05,P2WSH,IN,AS55836,Reliance Jio Infocomm,Telangana,Hyderabad,South,Cross-Border,India Inbound,true,true,RU,18635415.0,WIN_110,0
tx_669efcba8a7b2826,2026-08-31T04:25:05Z,194.62.234.242,203.211.211.5,8333,8333,bc1qbf533f59d2b6;bc1qd4798382c93e,bc1qc740d39dfc88,2,1,1.59247,0.00031644,0.000199,TAPROOT,IN,AS9829,BSNL India,Kerala,Kochi,South,Cross-Border,India Inbound,true,true,CH,11943525.0,WIN_129,0
tx_5c2a914548a2488b,2026-08-29T19:01:05Z,103.148.96.228,185.75.64.56,8333,8333,bc1q06d5ccc3f37a;bc1q1dbf258a8199,bc1q11c9fd4a120d;bc1q6d00ef988847,2,2,1.269963,0.00011823,9.3e-05,TAPROOT,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,9524722.5,WIN_140,0
tx_7183eed712bcf167,2026-08-31T06:49:05Z,185.228.199.84,103.99.23.134,8333,8333,bc1q1d13030e5ded;bc1qeacc3fa52a5c,bc1q81adb4f5e2b1,2,1,1.796831,0.00026442,0.000147,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,13476232.5,WIN_102,0
tx_0076c2f3ddc47b88,2026-08-31T00:09:05Z,198.139.188.112,45.125.206.44,8333,8333,bc1qb62df4ab6f7f;bc1q5f03b7ba033f;bc1q81adb4f5e2b1,bc1qbe84020467b0,3,1,1.978885,0.0003883,0.000196,P2PKH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,14841637.5,WIN_116,0
tx_5a1da088b36bd3af,2026-08-31T01:24:05Z,103.109.142.107,185.228.199.84,45684,8333,bc1q426ac5716a7c;bc1q89bf1aa1ccf0;bc1qb8fd3d0c1494,bc1qd003332ce937;bc1q6deef40d767e,3,2,0.549536,0.00028283,0.000515,P2WSH,IN,AS4755,Tata Communications,West Bengal,Kolkata,East,Cross-Border,India Outbound,true,true,AE,4121520.0,WIN_138,0
tx_833c114c06f752a2,2026-08-29T20:53:05Z,194.193.55.81,142.182.126.70,6970,8333,bc1qb733a18f0020;bc1qfcbd969e2963,bc1q93eaca125aef,2,1,0.95683,0.00039125,0.000409,P2PKH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,7176225.0,WIN_129,0
tx_a333f37eed97bf34,2026-08-29T17:41:05Z,103.99.23.134,45.104.87.139,30844,8333,bc1q2d8bf4786ffe;bc1q33628b59b756,bc1qe553e5fc01c6;bc1q8621a12d67a8,2,2,0.618621,0.00017122,0.000277,P2WPKH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,4639657.5,WIN_118,0
tx_6452aa79504fc08b,2026-08-29T16:29:05Z,203.58.235.83,103.61.236.31,12152,8333,bc1q9c458eb00ae4;bc1qe6e7aaa2005f;bc1q3472407512a4,bc1q43107dc65cf1;bc1q3d7abe0542b4,3,2,1.91719,0.00017799,9.3e-05,P2PKH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,14378925.0,WIN_108,0
tx_8f9954b92a8f8768,2026-08-31T06:29:05Z,203.179.61.1,194.126.160.40,21182,8333,bc1q31fe6d16560c;bc1qc5b1a9fdbc1c;bc1q64d50e7061a5,bc1q36bb3a66d1b4;bc1qdc0d84b7a9b9,3,2,0.711724,0.00034526,0.000485,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,5337930.0,WIN_109,0
tx_5d79e27c6732b8e5,2026-08-30T06:15:05Z,185.207.80.111,203.197.101.27,8333,8333,bc1q6deef40d767e;bc1q01c9494e27a1;bc1qf753913e13c3,bc1qeacc3fa52a5c,3,1,1.993221,0.00021559,0.000108,P2PKH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Inbound,true,true,RU,14949157.5,WIN_127,0
tx_443704611fe7f6da,2026-08-29T08:34:05Z,198.175.130.160,45.17.209.79,8333,8333,bc1q202163ae3a5f;bc1q01c9494e27a1;bc1q3a51fd5ad6fc,bc1q3472407512a4;bc1qe75fdeedd4d4,3,2,0.128565,0.00032177,0.002503,P2WSH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,964237.5,WIN_115,0
tx_c3a06dab6a0562ad,2026-08-29T18:33:05Z,194.181.206.167,194.193.55.81,42424,8333,bc1q08f9a410cea6,bc1q41782e651a78;bc1q41f2bfa7333b,1,2,1.299294,7.262e-05,5.6e-05,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,9744705.0,WIN_112,0
tx_cdfb4e89ca4e6c07,2026-08-30T07:44:05Z,198.175.130.160,103.60.165.190,26821,8333,bc1q315bdaaaa9fc;bc1qba620c1f1b49;bc1qe906d0d1a257,bc1q944c0a9d2e23,3,1,2.212517,0.00038679,0.000175,TAPROOT,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,GB,16593877.5,WIN_127,0
tx_fe0139763a8d040f,2026-08-29T20:53:05Z,198.114.74.84,185.207.80.111,8333,8333,bc1q4b595893c90f;bc1q8fbc21be7142;bc1q3d15dbdf3841,bc1qb62df4ab6f7f;bc1q2e812a24af27,3,2,0.523885,0.00020521,0.000392,P2WSH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,3929137.5,WIN_129,0
tx_0fb00d4ca27998de,2026-08-29T08:11:05Z,45.157.242.2,103.230.133.208,36062,8333,bc1q55f1608dd46a,bc1qf74f04dc85f1,1,1,2.024179,0.00034569,0.000171,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,KR,15181342.5,WIN_104,0
tx_cb5ea61f9b5a98d0,2026-08-30T08:20:05Z,45.77.168.22,194.217.181.60,8333,8333,bc1qcd745a23893f;bc1qc5cbbe8bfb56,bc1qfc3a3024f10b,2,1,1.263717,0.00038827,0.000307,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,GB,9477877.5,WIN_135,0
tx_0441b7f8a7fd42ed,2026-08-29T14:54:05Z,203.83.59.175,142.66.84.16,8333,8333,bc1qbbdf4c86ac5c,bc1qc531ee526640,1,1,0.93881,0.00010669,0.000114,P2PKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,India Graph-Linked,true,false,None,7041075.0,WIN_139,0
tx_1e5709aeb4114942,2026-08-30T02:07:05Z,194.126.160.40,103.180.29.197,2730,8333,bc1qc5cbbe8bfb56,bc1q9bb8530655b7,1,1,1.154626,0.00026229,0.000227,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,8659695.0,WIN_108,0
tx_bc420d4a6f002522,2026-08-30T06:52:05Z,103.115.153.188,194.117.112.108,56167,8333,bc1q439f1fc2b5b9;bc1q2e812a24af27,bc1q99c32144f88b;bc1qdd11d5156003,2,2,1.213518,0.00025177,0.000207,P2WPKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Outbound,true,true,RU,9101385.0,WIN_101,0
tx_0f06df6c4846ddb4,2026-08-29T18:59:05Z,203.36.46.240,142.232.134.217,8333,8333,bc1q1dbf258a8199;bc1q41f2bfa7333b,bc1q723d0cdfbe97,2,1,1.519989,0.00022455,0.000148,P2WSH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,11399917.5,WIN_137,0
tx_1299a5e527c03c5c,2026-08-30T10:22:05Z,194.193.55.81,45.192.91.18,8333,8333,bc1qf753913e13c3;bc1q733dcbce1a1d;bc1q86793f5bab6e,bc1q4c3b76228151,3,1,0.375471,0.00029046,0.000774,P2WPKH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2816032.5,WIN_133,0
tx_47bcb6ccc5a60e3f,2026-08-29T14:06:05Z,142.53.182.244,203.105.10.112,65212,8333,bc1qadaf697db61b;bc1q5b34a48c903c,bc1q30cb76b4660d;bc1qc5b1a9fdbc1c,2,2,0.294344,0.00014436,0.00049,P2WSH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2207580.0,WIN_119,0
tx_b011b2000ab712bb,2026-08-31T03:59:05Z,45.239.91.46,203.19.186.221,1255,8333,bc1q3ba06474dc99,bc1q2bed67cc031a,1,1,0.109232,7.533e-05,0.00069,P2SH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,819240.0,WIN_135,0
tx_2ee34ef8b1b3a13e,2026-08-30T01:42:05Z,185.228.199.84,103.134.76.74,52988,8333,bc1q955c628f8553;bc1q11c9fd4a120d,bc1q6091833033f0;bc1q832aa9aaed28,2,2,0.970718,0.00014162,0.000146,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,JP,7280385.0,WIN_103,0
tx_215b23279f034273,2026-08-29T13:19:05Z,194.71.36.160,103.99.23.134,8333,8333,bc1qdd11d5156003;bc1qc5b1a9fdbc1c;bc1q3ba06474dc99,bc1qeacc3fa52a5c,3,1,0.68967,0.00016773,0.000243,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,BR,5172525.0,WIN_104,0
tx_3606fa96e94f592d,2026-08-30T21:11:05Z,198.217.151.121,45.224.187.118,23060,8333,bc1q6d9c5bbb8f43;bc1qaa9cc0e45d8a,bc1q9fd37691ffc7,2,1,0.598557,0.00029474,0.000492,P2SH,RU,AS12389,Rostelecom Russia,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,US,4489177.5,WIN_134,0
tx_09f677313bfefc6a,2026-08-30T10:18:05Z,185.190.109.91,142.174.221.68,8333,8333,bc1q2f296ded07f9,bc1q8a3ed6625168,1,1,0.438032,5.312e-05,0.000121,P2WSH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,RU,3285240.0,WIN_132,0
tx_a543eb9de2665fc8,2026-08-31T04:27:05Z,198.175.130.160,194.12.85.64,22376,8333,bc1q74d749d29f0b;bc1qb46c2c33780f;bc1q9c9848e4f362,bc1q41f2bfa7333b,3,1,1.005016,0.00013344,0.000133,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,7537620.0,WIN_111,0
tx_037051b231a85f9f,2026-08-30T13:22:05Z,203.105.10.112,103.180.29.197,57077,8333,bc1q3a51fd5ad6fc;bc1q00a66c0c5ef1,bc1q7e4c174281d4;bc1q04d43b7176c6,2,2,1.462273,0.00037313,0.000255,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,10967047.5,WIN_112,0
tx_0708e914fffd2ec8,2026-08-31T06:17:05Z,198.175.130.160,103.134.76.74,8333,8333,bc1qf7f5baeb4d1a,bc1qb10e8721f536;bc1q9351f56f0645,1,2,0.414041,0.00017225,0.000416,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,3105307.5,WIN_136,0
tx_7151192cd2e030f4,2026-08-31T06:37:05Z,103.148.96.228,103.129.141.79,45497,8333,bc1qd4798382c93e,bc1q3f9620f52837;bc1qbbdf4c86ac5c,1,2,1.947428,0.0003539,0.000182,P2PKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,BR,14605710.0,WIN_134,0
tx_10364b4ede4b0905,2026-08-30T04:33:05Z,185.226.144.45,198.114.74.84,52301,8333,bc1q1da8aa755192;bc1qe6e7aaa2005f;bc1qc11cc7a5a6e3,bc1q23b022d7b56e,3,1,2.033111,0.00015102,7.4e-05,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,15248332.5,WIN_138,0
tx_742427706d4c0e4d,2026-08-29T23:29:05Z,198.69.71.44,198.221.17.92,8333,8333,bc1q488fae5346d9,bc1q7d961e7cb171,1,1,0.818701,8.939e-05,0.000109,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,6140257.5,WIN_113,0
tx_8e5b7f19bb1906d2,2026-08-29T18:24:05Z,198.118.254.93,185.219.10.212,47655,8333,bc1qadaf697db61b;bc1q3f7cc8db81b4;bc1qa648aef8e46a,bc1qdfe04d5009f8;bc1q5cc29db03b44,3,2,1.637689,0.00020075,0.000123,P2WPKH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,12282667.5,WIN_113,0
tx_a77795bd0ef3dede,2026-08-30T10:47:05Z,45.208.2.155,45.95.49.149,5455,8333,bc1q832aa9aaed28,bc1qf7a79752d9b7;bc1q179cbdc4bb4b,1,2,2.251627,6.025e-05,2.7e-05,P2PKH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16887202.5,WIN_137,0
tx_c4a43476f5820e8d,2026-08-31T01:40:05Z,103.134.76.74,194.180.237.135,8333,8333,bc1qd3be2e39d9c2;bc1qf526903e41ea,bc1qcb680ac124cc;bc1qc740d39dfc88,2,2,0.227501,7.348e-05,0.000323,P2WSH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1706257.5,WIN_119,0
tx_06fda6dbcfca8bd4,2026-08-29T19:19:05Z,142.66.84.16,194.126.160.40,8333,8333,bc1qd003332ce937;bc1q9c458eb00ae4;bc1qb8fd3d0c1494,bc1q315bdaaaa9fc,3,1,1.812286,0.000103,5.7e-05,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,13592145.0,WIN_108,0
tx_4e2a3e82f2b40bb9,2026-08-31T05:58:05Z,185.190.109.91,194.193.55.81,12943,8333,bc1qeacc3fa52a5c;bc1qfccd64d81bef;bc1q542f8fe38a22,bc1q23b022d7b56e,3,1,2.052454,0.00038136,0.000186,P2SH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,India Graph-Linked,true,false,None,15393405.0,WIN_108,0
tx_495c71053de06352,2026-08-30T18:52:05Z,45.43.181.137,185.81.156.187,21621,8333,bc1qd0906f0db04e;bc1qbdfb132d044b;bc1qae57903eed0f,bc1q63b2b65d40b2,3,1,1.017545,0.00010799,0.000106,P2SH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,7631587.5,WIN_122,0
tx_df2a3b1f055c5079,2026-08-31T07:30:05Z,45.152.162.64,45.192.91.18,8333,8333,bc1qe906d0d1a257,bc1q2bbaa517e0ce,1,1,0.44793,0.00025024,0.000559,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,BR,3359475.0,WIN_129,0
tx_46c7854f7b5f3c9d,2026-08-31T07:26:05Z,45.225.44.6,103.61.236.31,8333,8333,bc1q979753eaacf6;bc1q30cb76b4660d,bc1qb5ac0d6e0f14;bc1q41f2bfa7333b,2,2,2.316445,9.979e-05,4.3e-05,P2PKH,RU,AS12389,Rostelecom Russia,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,17373337.5,WIN_138,0
tx_4e502ac184cb202f,2026-08-31T03:45:05Z,45.146.220.146,45.208.2.155,8003,8333,bc1qd2bfe60b8640;bc1qaa9cc0e45d8a;bc1qb10e8721f536,bc1qfef938397a03;bc1q882dee4efc0d,3,2,0.935049,0.00037131,0.000397,P2SH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Inbound,true,true,CH,7012867.5,WIN_112,0
